facility_id,facility_name,program_type,facility_status,is_active_facility,zipcode,latitude,longitude,geo_missing_flag,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,under5_capacity_current,total_capacity
558414,"Natalie's Sunflower Group, Inc.",GFDC,License,1,11231,40.674537,-73.997997,False,0,0,0,4,12,12,16
56108,"Dozier, Valdena",FDC,Registration,1,10460,40.839921,-73.883853,False,0,0,0,2,6,6,8
805145,"Tejada, Janise",GFDC,License,1,10451,40.820871,-73.927092,False,0,0,0,4,12,12,16
845271,HeartShare St. Vincent's Services Inc.,SACC,Registration,1,11223,40.592513,-73.978713,False,0,0,0,118,0,0,118
262092,"Griffith, Jacqueline",GFDC,License,1,11427,,,True,0,0,0,4,12,12,16
695372,"Sunshine Creative Kidz, Inc.",GFDC,License,1,11411,40.698994,-73.742827,False,0,0,0,4,12,12,16
655068,Growing Minds Family Daycare,FDC,Registration,1,11375,40.736729,-73.848093,False,0,0,0,2,6,6,8
871375,"Mosholu Montefiore Community Center, Inc.",SACC,Registration,1,10475,40.880096,-73.826673,False,0,0,0,200,0,0,200
797800,"Gil-Miller, Gancari",FDC,Registration,1,10459,40.818332,-73.896446,False,0,0,0,0,6,6,6
868424,OHR GANI,GFDC,License,1,11415,40.70417,-73.827289,False,0,0,0,4,12,12,16
736972,"Arcos Arrechea, Ramon",GFDC,License,1,11433,40.694153,-73.789864,False,0,0,0,4,12,12,16
72869,KINGSBRIDGE HGTS COMM. CENTER,SACC,Registration,1,10463,40.877507,-73.900545,False,0,0,0,95,0,0,95
481995,"Espinoza, Jerika",GFDC,License,1,10301,40.640176,-74.081038,False,0,0,0,4,12,12,16
275340,"Brown, Beverley",GFDC,License,1,11412,40.705296,-73.758252,False,0,0,0,4,12,12,16
628159,Beth David & Miriam,GFDC,License,1,11375,40.734554,-73.851449,False,0,0,0,4,12,12,16
667030,4 Angels Day Care Inc.,GFDC,License,1,10303,40.634927,-74.148846,False,0,0,0,4,12,12,16
826424,Lighthouse Group Family Daycare Inc,GFDC,License,1,11209,40.62097,-74.031567,False,0,0,0,4,12,12,16
390702,"Islam, Taslima",GFDC,License,1,11355,40.754274,-73.823693,False,0,0,0,4,12,12,16
736348,"Frias Rosenda, Mayelin",GFDC,License,1,10459,40.829864,-73.89759,False,0,0,0,0,10,10,10
693925,Happy Faces of Brooklyn Inc,GFDC,License,1,11207,40.677213,-73.893498,False,0,0,0,4,12,12,16
788437,"Dobrykina, Nataliya",GFDC,License,1,11229,40.610691,-73.95751,False,0,0,0,4,12,12,16
755218,MI NIDOS DE INFANCIA CM INC.,GFDC,License,1,10453,40.848237,-73.914401,False,0,0,0,4,12,12,16
347375,Bright Futures Headstart Inc,GFDC,License,1,11236,40.64746,-73.903648,False,0,0,0,4,12,12,16
880304,"Cruz Taveras, Rosario",GFDC,License,1,10457,40.854265,-73.899059,False,0,0,0,4,12,12,16
731185,Bright and Early Jumpstart,GFDC,License,1,11206,40.698297,-73.944805,False,0,0,0,2,12,12,14
606056,Dreams of Kids Group Family Day Care,GFDC,License,1,10040,40.855158,-73.929844,False,0,0,0,4,12,12,16
505765,"Powell, Vanessa",GFDC,License,1,10469,40.87425,-73.835822,False,0,0,0,4,12,12,16
730540,"Al-Ishan Academy - Play Study Win, Inc.",SACC,Registration,1,11420,40.67479,-73.808003,False,0,0,0,112,0,0,112
689611,"SCAN-Harbor, Inc.",SACC,Registration,1,10026,40.799956,-73.947284,False,0,0,0,100,0,0,100
252648,"Cradle to Crayons Child Care, Inc.",GFDC,License,1,10465,40.81665,-73.813315,False,0,0,0,4,12,12,16
709524,Henry Street Settlement @ Castle MS,SACC,Registration,1,10002,40.713595,-73.986308,False,0,0,0,114,0,0,114
842437,"Fructuoso Peguero, Angela",GFDC,License,1,10468,40.865326,-73.895335,False,0,0,0,0,12,12,12
857233,"Parra Ventura, Eridania",GFDC,License,1,10458,40.858611,-73.896126,False,0,0,0,4,12,12,16
228662,"Castillo, Inocencia",GFDC,License,1,10031,40.827436,-73.941256,False,0,0,0,4,12,12,16
158181,"Salam, Zahera",FDC,Registration,1,10029,40.793974,-73.937106,False,0,0,0,2,6,6,8
646827,Nash Jew New Amer Self Help/MBBC,SACC,Registration,1,11235,40.580684,-73.965153,False,0,0,0,74,0,0,74
873949,"Panasenko, Svetlana",GFDC,License,1,11229,40.594685,-73.942588,False,0,0,0,4,12,12,16
612261,3J's Daycare Center,GFDC,License,1,11225,40.661734,-73.950057,False,0,0,0,4,12,12,16
275965,"Ortiz, Mayra",GFDC,License,1,10455,40.814717,-73.908162,False,0,0,0,4,12,12,16
399373,"Bell, Brenda",GFDC,License,1,11225,40.665497,-73.957233,False,0,0,0,2,12,12,14
265295,Camm Day Care,GFDC,License,1,11436,40.667711,-73.791301,False,0,0,0,4,12,12,16
72823,Police Athletic League  Inc. Webster- Giannone,SACC,Registration,1,10457,40.855792,-73.896085,False,0,0,0,180,0,0,180
113888,PARADISE HOME DAYCARE,GFDC,License,1,10457,40.843267,-73.894892,False,0,0,0,4,12,12,16
720401,"Varona, Maria",GFDC,License,1,10452,40.84598,-73.919904,False,0,0,0,4,12,12,16
832046,"Santos, Maria",FDC,Registration,1,11211,40.711456,-73.957762,False,0,0,0,2,6,6,8
762454,"Almanzar Del Rosario, Ange",GFDC,License,1,10457,40.852962,-73.902755,False,0,0,0,4,12,12,16
701791,Happy Future Daycare Inc.,GFDC,License,1,10452,40.835069,-73.927308,False,0,0,0,4,12,12,16
666501,"Roziyeva, Elianora",GFDC,License,1,11366,40.724779,-73.801734,False,0,0,0,4,12,12,16
793219,My Happy Place Childcare LLC,GFDC,License,1,10457,40.849419,-73.905561,False,0,0,0,4,12,12,16
879775,New York  Junior Tennis League INC,SACC,Registration,1,11236,40.643479,-73.89623,False,0,0,0,168,0,0,168
456816,"Children's Arts & Science Workshops, Inc.",SACC,Registration,1,10472,40.834084,-73.876128,False,0,0,0,83,0,0,83
845268,Happy City Daycare,GFDC,License,1,10458,40.866307,-73.888578,False,0,0,0,4,12,12,16
730833,Zusin Daycare LLC,GFDC,License,1,11215,40.673837,-73.984016,False,0,0,0,4,12,12,16
665653,STAR BURST GROUP FAMILY DAYCARE.,GFDC,License,1,10456,40.833223,-73.912902,False,0,0,0,2,12,12,14
454882,Ciditty Kiddie Corporation,GFDC,License,1,10473,40.819016,-73.865989,False,0,0,0,4,12,12,16
881254,"Bonilla Marte, Silvana",GFDC,License,1,11211,40.710657,-73.957018,False,0,0,0,4,12,12,16
736764,GOD GRACE FAMILY DAY CARE,GFDC,License,1,11436,40.686259,-73.794511,False,0,0,0,4,12,12,16
432650,Arise and Shine Group Family Day Care LLC,GFDC,License,1,11233,,,True,0,0,0,4,12,12,16
837857,SUNFLOWERS GFDC  INC.,GFDC,License,1,10457,40.852501,-73.895529,False,0,0,0,4,12,12,16
724005,"Morales, Blasina",GFDC,License,1,10465,40.8199,-73.816705,False,0,0,0,4,12,12,16
700186,Regina's PlaySchool LLC,GFDC,License,1,11215,40.671835,-73.98513,False,0,0,0,4,12,12,16
227440,"Sesame Flyers International, Inc Bildersee Beacon JHS 68",SACC,Registration,1,11236,40.63544,-73.910885,False,0,0,0,173,0,0,173
310179,"Mack I, Elizabeth",FDC,Registration,1,10472,40.828136,-73.872106,False,0,0,0,0,5,5,5
599560,"Salcedo, Mariluz",GFDC,License,1,10452,40.836797,-73.918267,False,0,0,0,4,12,12,16
875797,"Geronimo, Maxima",GFDC,License,1,10453,40.85441,-73.916174,False,0,0,0,0,12,12,12
853136,"Oyekanmi, Adebola",GFDC,License,1,11691,40.599189,-73.756131,False,0,0,0,4,12,12,16
711608,Maria's Group Family Day Care,GFDC,License,1,10026,40.800777,-73.956244,False,0,0,0,4,12,12,16
870212,"Marquis, Guetty",GFDC,License,1,10303,40.637557,-74.167219,False,0,0,0,4,12,12,16
669502,Billy's Family Group Day Care,GFDC,License,1,11421,,,True,0,0,0,4,12,12,16
821954,"Tugwell, Caroline",GFDC,License,1,10469,40.873822,-73.848959,False,0,0,0,4,12,12,16
439500,Sweet Home Day Care LLC.,GFDC,License,1,10458,40.858494,-73.897071,False,0,0,0,4,12,12,16
681811,"United Activities Unlimited, Inc. @ IS 72",SACC,Registration,1,10314,40.592749,-74.158632,False,0,0,0,126,0,0,126
846196,"Vazquez Avila, Julieta Silvana",GFDC,License,1,11356,40.780257,-73.842262,False,0,0,0,4,12,12,16
55302,"Hernandez, Sonia",FDC,Registration,1,10457,40.846897,-73.895324,False,0,0,0,2,6,6,8
818852,Zoeun Company,GFDC,License,1,11365,40.74731,-73.787528,False,0,0,0,4,12,12,16
186355,"Ellis, Jacqueline",GFDC,License,1,11203,40.6552,-73.923769,False,0,0,0,4,12,12,16
443178,"Garcia, Josefina",FDC,Registration,1,10009,40.714771,-73.976955,False,0,0,0,0,6,6,6
744766,El Puente @ Williams Plaza,SACC,Registration,1,11211,40.708227,-73.960671,False,0,0,0,37,0,0,37
474345,"Rodriguez, Yessenia",GFDC,License,1,10467,40.88011,-73.876115,False,0,0,0,4,12,12,16
585568,Serenity Day Care NY Inc.,GFDC,License,1,11207,40.666511,-73.888575,False,0,0,0,4,12,12,16
203799,"Tayeh, Widad",GFDC,License,1,11215,40.669913,-73.983992,False,0,0,0,2,12,12,14
742771,South East Bronx Neighborhood Centers INC,SACC,Registration,1,10456,40.823383,-73.9078,False,0,0,0,220,0,0,220
821340,"Jean- Mary, Janet",GFDC,License,1,11211,40.707602,-73.960395,False,0,0,0,0,10,10,10
252880,"Mosholu Montefiore Community Center, Inc",SACC,Registration,1,10463,40.881245,-73.905357,False,0,0,0,144,0,0,144
72279,"Budhu, Chandraki",GFDC,License,1,10466,40.894316,-73.853274,False,0,0,0,4,12,12,16
840675,"Jack, Shennicka",GFDC,License,1,11413,40.667807,-73.763039,False,0,0,0,4,12,12,16
72485,"Blanchard, Helen",GFDC,License,1,11236,40.638144,-73.914655,False,0,0,0,4,12,12,16
655521,Little Angel Daycare,GFDC,License,1,11368,40.737399,-73.860798,False,0,0,0,4,12,12,16
657084,Daycare Center For Little Stars LLC,GFDC,License,1,10040,40.863299,-73.929787,False,0,0,0,4,12,12,16
813827,"Acevedo Moreno, Ana",GFDC,License,1,11368,,,True,0,0,0,0,12,12,12
579157,"Deleon, Teresa",GFDC,License,1,10459,40.821337,-73.901763,False,0,0,0,2,12,12,14
717354,"Burgos, Mabel",GFDC,License,1,10458,40.859718,-73.895041,False,0,0,0,0,10,10,10
400181,"Ajayi, Naomi",FDC,Registration,1,10466,40.891805,-73.844378,False,0,0,0,2,6,6,8
388639,"Bazon, Tali",GFDC,License,1,11367,40.731045,-73.825844,False,0,0,0,4,12,12,16
291079,"Diaz Martinez, Xiomara",GFDC,License,1,10452,40.84114,-73.925758,False,0,0,0,4,12,12,16
732856,Bleu Avenue Corporation,GFDC,License,1,11363,40.767965,-73.740768,False,0,0,0,4,12,12,16
71551,"Little People's Place, Inc.",GFDC,License,1,10031,40.822038,-73.948292,False,0,0,0,2,12,12,14
72472,"Innamorato- Aponte, Theresa",GFDC,License,1,11207,40.664736,-73.891275,False,0,0,0,4,12,12,16
728381,SUPER KICKERS INC. @ PS 69,SACC,Registration,1,11372,40.749117,-73.888515,False,0,0,16,194,0,0,210
860862,MC Group DayCare  Corp.,GFDC,License,1,11232,40.651118,-74.009402,False,0,0,0,4,12,12,16
841496,Happy Children Group Family Day Care,GFDC,License,1,10463,40.875774,-73.907436,False,0,0,0,0,11,11,11
405697,Bright Horizons Children's Center @200 West,SACC,Registration,1,10282,40.71424,-74.014235,False,0,0,0,10,0,0,10
73476,University Settlement Society of New York,SACC,Registration,1,10002,40.720559,-73.990614,False,0,0,0,61,0,0,61
824259,"Cruel-Amaro, Gidelkis",GFDC,License,1,10453,40.853415,-73.916617,False,0,0,0,0,12,12,12
223221,"Barba, Lady",GFDC,License,1,10456,40.826205,-73.900723,False,0,0,0,4,12,12,16
875256,"Robinson, Tiwana",GFDC,License,1,10027,40.810327,-73.954546,False,0,0,0,4,12,12,16
744373,Alphabet Academy,SACC,Registration,1,10309,40.528663,-74.201959,False,0,0,0,13,0,0,13
465323,"M & S Group Family Daycare, INC.",GFDC,License,1,10305,40.614093,-74.068942,False,0,0,0,2,12,12,14
74242,NYC Mission Society @Adventures In Learning ASP PS 175,SACC,Registration,1,10030,40.814104,-73.942564,False,0,0,0,140,0,0,140
830547,RISING STAR ABC GROUP INC,SACC,Registration,1,11356,40.78461,-73.845912,False,0,0,0,56,0,0,56
881173,"New York Edge, Inc.",SACC,Registration,1,10454,40.809383,-73.917947,False,0,0,0,80,0,0,80
788444,"Reyes, Carlos",GFDC,License,1,10457,40.852495,-73.893618,False,0,0,0,4,12,12,16
798968,"James, Yvonne",GFDC,License,1,10040,40.856171,-73.933826,False,0,0,0,4,12,12,16
112543,"Mcgill, Bernice",GFDC,License,1,10454,40.812352,-73.917056,False,0,0,0,2,12,12,14
267977,Golden Group Family Day Care,GFDC,License,1,11212,40.665647,-73.910245,False,0,0,0,4,12,12,16
823212,Modern Chinese School,SACC,Registration,1,11355,40.760401,-73.818013,False,0,0,0,460,0,0,460
847805,C-Joy Daycare,GFDC,License,1,10026,40.800322,-73.948167,False,0,0,0,4,12,12,16
395490,"Castillo, Fredesvinda",GFDC,License,1,10459,40.829171,-73.896803,False,0,0,0,2,12,12,14
275809,"United Activities Unlimited, Inc. @ P.S. 5",SACC,Registration,1,10312,40.52995,-74.187684,False,0,0,0,44,0,0,44
849219,"Duran, Maria",GFDC,License,1,11420,40.677067,-73.80486,False,0,0,0,4,12,12,16
254419,YMCA Dodge Virtual Y @ PS 38,SACC,Registration,1,11217,40.685085,-73.98263,False,0,0,0,160,0,0,160
244117,"Dixon, Sandy",GFDC,License,1,11207,40.658071,-73.893666,False,0,0,0,4,12,12,16
375738,"Rivera, Gloria",GFDC,License,1,11221,40.694771,-73.923695,False,0,0,0,2,12,12,14
412725,Kids Orbit Inc. @ P.S. 282,SACC,Registration,1,11215,40.676462,-73.977442,False,0,0,0,120,0,0,120
408446,Minnie's Group Family Day Care,GFDC,License,1,11385,40.703278,-73.909409,False,0,0,0,4,12,12,16
422938,"Olaya, Gloria",FDC,Registration,1,11415,40.707118,-73.827442,False,0,0,0,2,5,5,7
719538,"Feliz, Mabel",GFDC,License,1,10452,40.838491,-73.914969,False,0,0,0,0,12,12,12
709634,KAFSC @ East West School of International Studies @ IS 237,SACC,Registration,1,11354,40.749291,-73.821547,False,0,0,0,120,0,0,120
709683,"City Year, Inc.",SACC,Registration,1,10472,40.824999,-73.873766,False,0,0,0,280,0,0,280
768258,"Gee Whiz Group Family Daycare, LLC",GFDC,License,1,10466,40.896385,-73.847072,False,0,0,0,4,12,12,16
853625,"Riviere, Ydabal",GFDC,License,1,10462,40.850658,-73.863704,False,0,0,0,4,12,12,16
878616,STUDIOUS TOTS DAYCARE LLC,FDC,Registration,1,10457,40.849379,-73.898743,False,0,0,0,2,6,6,8
377996,Little Birds Daycare After School Center,SACC,Registration,1,11208,40.673417,-73.882616,False,0,0,0,10,0,0,10
828768,"Olivero Valenzuela, Emma",FDC,Registration,1,10454,40.808534,-73.913077,False,0,0,0,2,6,6,8
62256,"White, Bessie",FDC,Registration,1,11207,40.663311,-73.884267,False,0,0,0,2,6,6,8
770142,"19th St Natalya's Daycare, LLC",GFDC,License,1,11215,40.661426,-73.990209,False,0,0,0,4,12,12,16
834562,"Marte- Delacruz, Soveida",GFDC,License,1,10469,40.880674,-73.848084,False,0,0,0,4,12,12,16
668742,CJEAA GROUP FAMILY DAYCARE INC,GFDC,License,1,10467,40.879064,-73.862571,False,0,0,0,4,12,12,16
257744,"Cobos, Nancy",FDC,Registration,1,11220,40.641831,-74.010338,False,0,0,0,2,6,6,8
709732,"New York Edge, Inc.",SACC,Registration,1,10456,40.828504,-73.917559,False,0,0,0,260,0,0,260
250047,Loving Your Family DayCare I,GFDC,License,1,10031,40.818337,-73.953362,False,0,0,0,4,12,12,16
822559,Roads To Success @ TCCS,SACC,Registration,1,10027,40.812484,-73.95342,False,0,0,0,43,0,0,43
652875,Casita De Chocolate Day Care corp.,GFDC,License,1,11369,40.7577,-73.875459,False,0,0,0,0,12,12,12
278432,Bright Star After School Program @ PS-3,SACC,Registration,1,11216,40.682541,-73.955329,False,0,0,0,72,0,0,72
372189,"New York Edge, Inc.",SACC,Registration,1,10469,40.863063,-73.846946,False,0,0,0,141,0,0,141
738468,GROWING BUTTERFLIES INC,GFDC,License,1,10468,40.862344,-73.907711,False,0,0,0,0,12,12,12
882103,THE EXCITING PLAYGROUP INC.,GFDC,License,1,11219,40.635807,-73.996709,False,0,0,0,4,12,12,16
627752,"Cruz-Nolasco, Alexander",GFDC,License,1,10468,,,True,0,0,0,4,12,12,16
529496,Yonelis Group Family Day Care,GFDC,License,1,10462,40.836053,-73.863031,False,0,0,0,4,12,12,16
801161,IJA DAYCARE INC.,GFDC,License,1,11356,,,True,0,0,0,4,12,12,16
831652,"Morel, Sudeljhy",GFDC,License,1,10472,40.827863,-73.875049,False,0,0,0,0,12,12,12
332369,"King, Arlene",GFDC,License,1,11207,40.661216,-73.887402,False,0,0,0,4,12,12,16
597560,Wonder Kids Day Care,GFDC,License,1,11417,40.680801,-73.849628,False,0,0,0,4,12,12,16
253604,Santos Day Care I,GFDC,License,1,10040,40.853408,-73.929102,False,0,0,0,2,12,12,14
649105,"Harris Jackson, Iris",GFDC,License,1,11691,40.60089,-73.765528,False,0,0,0,4,12,12,16
882845,"Douglas, Ellen",GFDC,License,1,10469,40.867772,-73.851516,False,0,0,0,4,12,12,16
846764,Amazing Green,FDC,Registration,1,10002,,,True,0,0,0,2,6,6,8
803626,Greenpoint Garden Playhouse Inc.,GFDC,License,1,11222,40.732044,-73.958469,False,0,0,0,4,12,12,16
751698,"Molina, Clara",GFDC,License,1,11417,40.668787,-73.835269,False,0,0,0,4,12,12,16
266531,University Settlement Society of NY @PS 134,SACC,Registration,1,10002,40.714515,-73.983172,False,0,0,0,221,0,0,221
183778,Mosholu Montefiore Community Ctr @PS/MS-20,SACC,Registration,1,10467,40.869654,-73.879094,False,0,0,0,352,0,0,352
749460,"Abdallah, Huseina",GFDC,License,1,10456,40.837035,-73.90582,False,0,0,0,4,12,12,16
443640,"Atwell, Kian",GFDC,License,1,10029,40.797925,-73.948268,False,0,0,0,4,12,12,16
627317,CHILDREN'S AID SOCIETY,SACC,Registration,1,10460,40.834274,-73.887249,False,0,0,0,150,0,0,150
738189,"Around the Clock Day Care, LLC",GFDC,License,1,10457,40.842755,-73.893001,False,0,0,0,4,12,12,16
411435,"Okunola, Stella",GFDC,License,1,11692,40.590495,-73.789652,False,0,0,0,4,12,12,16
861112,"Irizarry, Karen",GFDC,License,1,10032,40.843471,-73.939376,False,0,0,0,4,12,12,16
462027,"The Little Creative Minds at Work Group Daycare, Inc.",GFDC,License,1,11692,40.597642,-73.795816,False,0,0,0,4,12,12,16
396851,El Puente leadership Center @ Taylor Wythe CC,SACC,Registration,1,11211,40.704951,-73.965775,False,0,0,0,120,0,0,120
861304,IA's Learning Inc.,GFDC,License,1,11215,40.661755,-73.98463,False,0,0,0,4,12,12,16
709767,Play Study Win Inc. ASP,SACC,Registration,1,11203,40.662216,-73.937,False,0,0,0,127,0,0,127
824765,"Estrella, Angely",GFDC,License,1,10456,40.834545,-73.913087,False,0,0,0,0,10,10,10
709801,"NEW YORK JUNIOR TENNIS LEAGUE , INC",SACC,Registration,1,10462,40.84489,-73.858149,False,0,0,0,105,0,0,105
869532,Bright Horizons at Park Ave,SACC,Registration,1,10166,40.754131,-73.9768,False,0,0,0,39,0,0,39
829643,"Ray, Renee",FDC,Registration,1,10029,40.793927,-73.94983,False,0,0,0,0,6,6,6
808919,"Queens Community House, INC. @ JHS 210",SACC,Registration,1,11416,40.683985,-73.847499,False,0,0,0,200,0,0,200
621637,"Castro, Herminia",GFDC,License,1,10455,40.814042,-73.909665,False,0,0,0,4,12,12,16
430878,"Garcia, Esmirna",GFDC,License,1,10465,40.817534,-73.819974,False,0,0,0,4,12,12,16
721769,"Ortiz Paulino, Amelvis",GFDC,License,1,10452,40.834381,-73.925408,False,0,0,0,2,12,12,14
484094,"Finch, Margaret",GFDC,License,1,11208,40.661669,-73.87808,False,0,0,0,4,12,12,16
664084,"Arevalo, Joanne",GFDC,License,1,11385,40.70356,-73.89436,False,0,0,0,4,12,12,16
787646,"Calderon Mejia, Leydilin",GFDC,License,1,10459,40.826532,-73.888989,False,0,0,0,4,12,12,16
839505,Jaris' Daycare Inc,GFDC,License,1,10453,40.846713,-73.909483,False,0,0,0,0,12,12,12
657750,"Aronova, Nekadam",GFDC,License,1,11374,40.728285,-73.860426,False,0,0,0,4,12,12,16
806156,SCAN-Harbor,SACC,Registration,1,10457,40.840654,-73.904257,False,0,0,0,141,0,0,141
841914,Mi Casita Daycare,FDC,Registration,1,11211,40.712584,-73.962298,False,0,0,0,2,6,6,8
689510,ANA'S SUNSHINE DAYCARE INC.,GFDC,License,1,10456,40.832187,-73.900514,False,0,0,0,4,12,12,16
407314,"Gangadyal, Rajkumarie",FDC,Registration,1,11420,40.673648,-73.817758,False,0,0,0,2,6,6,8
722919,"Willow Nest Studio, Inc.",GFDC,License,1,11218,40.657612,-73.974934,False,0,0,0,4,12,12,16
701062,"Nunez, Yncry",GFDC,License,1,10453,40.853336,-73.916201,False,0,0,0,0,12,12,12
73845,BIG BIRD'S PLAYHOUSE,SACC,Registration,1,10314,40.602452,-74.162775,False,0,0,0,47,0,0,47
862281,"Del-Valle, Norma",GFDC,License,1,10463,40.881212,-73.903824,False,0,0,0,4,12,12,16
621024,"Silverio, Josefina",GFDC,License,1,10462,40.834962,-73.857791,False,0,0,0,4,12,12,16
797109,"Craig, Michelle",FDC,Registration,1,10453,40.846481,-73.922701,False,0,0,0,2,6,6,8
663177,"Vasquez Soriano, Milagros",FDC,Registration,1,10452,40.846083,-73.915286,False,0,0,0,0,5,5,5
280657,Big Apple Institute,SACC,Registration,1,11223,40.590671,-73.974905,False,0,0,0,366,0,0,366
723195,BizzyBeez Corporation,GFDC,License,1,10457,40.854644,-73.898895,False,0,0,0,4,12,12,16
214411,Universal Family Day Care,GFDC,License,1,11368,40.757123,-73.859288,False,0,0,0,4,12,12,16
695519,"Ottenwalder, Ivelisse",GFDC,License,1,10458,40.853331,-73.883024,False,0,0,0,4,12,12,16
837606,"Padilla Francisco, Anyelina",GFDC,License,1,10468,40.873154,-73.899859,False,0,0,0,4,12,12,16
709656,"Aspira of New York, Inc",SACC,Registration,1,10456,40.818766,-73.905816,False,0,0,0,120,0,0,120
246066,"Mingoes, Marlene",GFDC,License,1,11411,40.688802,-73.735539,False,0,0,0,4,12,12,16
731887,"Diaz, Christopher",GFDC,License,1,11417,40.679116,-73.834388,False,0,0,0,4,12,12,16
71393,"Davidov, Yafa",GFDC,License,1,11367,40.722555,-73.815567,False,0,0,0,4,12,12,16
741987,"Manhattan Youth Recreation and Resources, Inc.",SACC,Registration,1,10003,40.73584,-73.980412,False,0,0,0,457,0,0,457
663226,"Amiguitos Montessori Spanish Program, Inc.",FDC,Registration,1,10024,40.787682,-73.972537,False,0,0,0,2,6,6,8
713368,SYLVIA'S GROUP FAMILY INC.,GFDC,License,1,10462,40.846766,-73.867667,False,0,0,0,4,12,12,16
712805,Children's Happy Faces Group Family Day Care,GFDC,License,1,10473,40.820882,-73.862684,False,0,0,0,2,12,12,14
260402,"Joseph, Monique",GFDC,License,1,11422,40.659022,-73.735517,False,0,0,0,4,12,12,16
827396,"New York Center for Interpersonal Development, Inc. @ PS 44",SACC,Registration,1,10303,40.631613,-74.156755,False,0,0,0,149,0,0,149
881852,"Boston, Fateima",FDC,Registration,1,11201,40.69213,-73.980397,False,0,0,0,2,6,6,8
327747,"Santos, Jacqueline",GFDC,License,1,10002,40.716809,-73.985242,False,0,0,0,2,12,12,14
814650,Biddi & Bom Bom Corp,GFDC,License,1,10452,40.839451,-73.926419,False,0,0,0,4,12,12,16
631691,"Baynes Bryan, Jillian",GFDC,License,1,11212,40.659451,-73.912181,False,0,0,0,4,12,12,16
376147,"Servones, Kirsi",GFDC,License,1,10467,40.879333,-73.873196,False,0,0,0,2,12,12,14
855304,"The Child Center of NY, Inc.",SACC,Registration,1,11691,40.599979,-73.743994,False,0,0,0,132,0,0,132
