facility_id,facility_name,zipcode,program_type,n_f,b_f,U_f,U_f_int,cslot_f,alpha_big_f,x_added,x_total_added,u_under5_added,delta_triggered,selected_cost_regime,expansion_cost,under5_equipment_cost_expansion,total_facility_related_cost
891310,APPLE OF MY EYES,10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
892695,CHILDREN'S JOURNEY LLC,10472,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
893465,Titi Joy Group Family Day Care LLC,10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
893765,"Rondon-Jimenez, Patricia",10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
895932,Little Dreamers Day Care,10472,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
897050,"Alcantara, Greny",10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
897355,"Thomas, Roque",10472,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
897978,"Ortiz-Lopez, Naida",10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
903435,Kidz Zonee LLC,10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
905089,"Bharrat, Harichan",10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
908201,Dahiana Family Group Daycare Corp.,10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
908202,Littles Stanley Family Group Daycare Corp,10472,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
908655,EL EDEN GROUP FAMILY DAY CARE LLC,10472,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
910353,"Nolasco De Garcia, Claudina",10472,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
910855,"Diaz Batista, Leonidas",10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
911698,"Morales, Mercedes",10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
911893,"Olivares Pena, Jakeissy",10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
912673,Sevyn Skies Daycare Inc,10472,GFDC,11.0,11.0,13.2,13,350,2018.1818181818185,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
913025,"Santana-Roa, Pedro",10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
914873,"Donohue, John",10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
915742,"Perez Feliz De Mancebo, Laura",10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
917682,AMANDO LOS BEBE GROUP FAMILY DAY CARE LLC,10472,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
919961,"Sosa, Alondra",10472,GFDC,9.0,9.0,10.8,10,350,2422.222222222222,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
920413,"Diaz, Marilyn",10472,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
162491,"Irizarry, Doris",10473,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
209045,"Pena, Carmen",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
273791,Marenata Day Care Inc.,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
287295,"Hernandez, Amis",10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
293359,"Vargas, Idalia",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
316682,"Heyward, Michelle",10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
319345,"Arias, Dorcas",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
348922,"Rivera, Carmen",10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
386260,"Hector, Jacqueline",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
393083,Little Hands Little Feets Group Family Daycare,10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
397188,Kiddie Korner Family Group Daycare,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
450391,"Ellington, Lidia",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
454882,Ciditty Kiddie Corporation,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
483724,"Porter, Karen",10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
500895,Princess Play Pen,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
541086,"Jimenez, Andria",10473,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
576262,"Sheocharan, Jasso",10473,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
620784,"Aspira Of New York, Inc.",10473,SACC,180.0,0.0,216.0,216,250,311.1111111111111,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
646079,Jesus is Lord Day Care,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
654743,"Delacruz, Sunilda",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
670810,Multicultural Family Group Day Care,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
679086,"Mensah, Hanna",10473,GFDC,10.0,10.0,12.0,12,350,2200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
694278,"Pena, Carmen",10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
709691,SOBRO Development Corporation,10473,SACC,142.0,0.0,170.4,170,250,340.84507042253523,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
712805,Children's Happy Faces Group Family Day Care,10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
733566,Learning Trip Daycare Corp.,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
758688,"Heredia De Parra, Valeria",10473,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
763710,"Duncan, Regina",10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
765767,"Caraballo, Mildred",10473,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
771744,"D'Angels Day Care, Inc.",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
776074,"Mercedes, Yaniris",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
788750,"Rosario, Christine",10473,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
809596,RAINBOW STARS DAYCARE,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
813536,"Gonzalez De Rodriguez, Ingrid",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
814145,ITTY BITTIES DAYCARES INC.,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
814819,"Gonzalez Feliz, Ana",10473,GFDC,10.0,10.0,12.0,12,350,2200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
817490,"Hope Family Daycare, Corp.",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
823379,BLOOMING CHILD FAMILY GROUP DAY CARE LLC,10473,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
830336,Bambi's Playhouse Group Daycare LLC,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
837631,"Collado Collado, Mariela",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
841818,Lil Kingdom of Light,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
844741,NOAH'S ARK FAMILY GROUP DAYCARE INC.,10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
849307,Jardin Del Eden Daycare II Corp,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
849909,"Cordero, Stephanie",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
861315,"Mercado, Chatese",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
861611,Global Elite Daycare LLC,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
867292,Hugs Kollege,10473,SACC,15.0,0.0,18.0,18,350,1533.3333333333333,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
871411,"Irrazaba, Christina",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
875139,"Our Kid's Rainbow Daycare 2, LLC",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
876940,Little Apron Day Care LLC,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
878510,"Homes for the Homeless, Inc.",10473,SACC,40.0,0.0,48.0,48,300,700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
879462,Wonderful Daycare Corp.,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
884053,Leilany Family Daycare LLC,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
884197,Play N' Learn ABC Daycare Inc.,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
884642,"Torres, Christian",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
885043,Happy Moon Daycare,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
885239,"De Los Santos, Diony",10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
886345,"Stroman, Oluyemisi",10473,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
887267,"Adames, Kaidya",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
889155,Esther Family Daycare,10473,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
889626,"Rodriguez, Luz",10473,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
889864,"Bello, Nicole",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
895689,JACKIE'S SUNSHINE DAYCARE INC.,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
897009,LITTLE HEARTS GREAT MINDS CORP.,10473,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
897273,"Baby On Board Family Group Daycare, LLC",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
897734,"Rodgers, Deyarina",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
898807,MEMORY PLACE GROUP FAMILY DAY CARE,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
899146,LITTLE RAINBOW STARS LLC,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
900425,"Vasquez, Miriam",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
900665,"Garcia, Madia",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
900718,Lil' Precious Playmates Day Care Inc,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
901933,"Ortiz, Josefina",10473,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
907573,Explorers R Us LLC,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
908869,The Heart Of My Kids Day Care Corporation,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
909538,"Almonte, Ingrid",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
910281,Kindness You Deserve LLC,10473,FDC,7.0,6.0,8.4,8,350,3057.1428571428573,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
915416,"BRIGHTER FUTURES FUN ZONE, LLC",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
917042,"Castillo Hernandez, Pablo",10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
919968,"Preciado Mosquera, Suleyka",10473,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
921344,The Color Group #1 Inc.,10473,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
51349,"Valerio, Gladys",10474,FDC,6.0,6.0,7.199999999999999,7,350,3533.3333333333335,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
375442,Graham-Windham,10474,SACC,191.0,0.0,229.2,229,250,304.71204188481676,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
500596,"Romero, Maria",10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
542084,Jump For Success Corp.,10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
588517,Doris Group Family Daycare Inc,10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
601505,"Alvarez Contreras, Belkis",10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
609919,Otilia's Day Care,10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
633751,ELEANOR'S RAINBOW DAYCARE,10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
709532,"Ferrer, Yamilka",10474,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
718817,"Pena, Austria",10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
732314,"Directions For Our Youth, Inc.",10474,SACC,82.0,0.0,98.4,98,250,443.9024390243902,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
778321,"Uzeta, Diana",10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
788764,"Osorto, Elyn",10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
840664,"Suarez Santana, Valdivia",10474,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
874166,"Ramirez, Zaritza",10474,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
883173,Yarienny Group Family Daycare Corp.,10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
888739,City of New York Parks & Recreation,10474,SACC,80.0,0.0,96.0,96,250,450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
903853,BERROA DAYCARE,10474,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
915231,GIA'S LEARNING CLUBHOUSE LLC,10474,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
298234,ACADEMY OF EXCELLENCE,10475,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
400765,MOTHER GOOSE DAYCARE,10475,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
389989,"Madrid, Marcia",11101,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
687867,"Greene, Crystal",11101,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
794746,"King, Barbara",11101,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
836488,"Cerda, Alejandra",11101,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
882781,"Delgado, Rosa",11101,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
890539,"Kirschenbaum, Rivka",11101,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
896308,"Maataoui, Najat",11101,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
907911,YMCA of Greater New York,11101,SACC,68.0,0.0,81.6,81,300,494.11764705882354,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
168307,BlueOwl GFD,11102,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
218933,"Chavez Garcia, Elsa",11102,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
264610,A Learning Odyssey,11102,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
338968,"Azuero Mosquera, Eva",11102,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
421370,"A Learning Odyssey Day Care, Inc.",11102,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
615697,"Lema, Gicela",11102,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
637411,Inga's Family Daycare,11102,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
689584,Hanac Astoria Cornerstone,11102,SACC,104.0,0.0,124.8,124,250,392.3076923076923,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
702841,"Pace, Angele",11102,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
809967,"New York Edge, Inc.",11102,SACC,137.0,0.0,164.4,164,250,345.985401459854,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
909308,A Learning Odyssey Daycare,11102,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
346163,"Happy Days Child Care, LLC",11103,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
653262,"Aguirre, Maria",11103,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
206556,"Barrios, Maria",11104,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
349805,"Santana Maria, Floritza",11104,GFDC,10.0,10.0,12.0,12,350,2200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
734854,Hugging Wings  Inc.,11104,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
754087,"Puentes, Lina",11104,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
354999,Little Angels Montessori  Inc.,11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
388850,All Children's Child Care,11106,SACC,45.0,0.0,54.0,54,300,644.4444444444445,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
420658,"Arenas, Alicia",11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
487630,"Yearwood, Yvette",11106,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
535618,Zachery's Day Care Inc.,11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
588365,"Reading 4 Smiles, Inc. @ P.S 706Q",11106,SACC,65.0,0.0,78.0,78,300,507.6923076923077,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
588557,Elva's Daycare Inc,11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
716606,"Howard, Yvette",11106,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
756198,Stepping Stones 4 Lil Toes Child Care,11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
772352,"Tabares, Maria",11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
785477,"Figueroa Marin, Segundo",11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
838773,Children Blossom Daycare Inc.,11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
842313,Shining Bright Daycare Inc.,11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
867623,"Ronquillo, Magali",11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
876843,Children of Astoria Corp.,11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
892214,"Figueroa, Katherine",11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
909803,"Luciano, Nisa",11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
919032,Kisses & Smiles LLC,11106,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
919966,"Benjamin, Vanessa",11106,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
742773,"New York Edge, Inc.",11109,SACC,89.0,0.0,106.8,106,250,424.7191011235955,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
226524,Intentional Preparation,11201,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
71299,"Brathwaite, Beverley",11203,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
