facility_id,facility_name,program_type,zipcode,latitude,longitude,n_f,b_f,cut1,cut2,cut3,cap1,cap2,cap3,U_f_realistic,coef1,coef2,coef3,geo_missing_flag
892656,ABC And Me Daycare LLC,GFDC,10471,40.889231,-73.900206,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
918943,"Rodriguez Peralta, Carlos",GFDC,10463,40.871415,-73.905291,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
918354,"Williams Jr, Fitzroy",GFDC,11226,40.648075,-73.961996,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
916047,"Chittick, Enajae",GFDC,11692,40.596445,-73.792128,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
885302,"Mateo, Diana",GFDC,10460,40.836303,-73.887406,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
914162,Early Dream Catchers Daycare 2 Corp,GFDC,10452,40.827983,-73.923761,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
907270,"Ilerhunwa, Helen",GFDC,11413,40.684268,-73.754579,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
895570,My Little Steps I Daycare Inc,GFDC,10467,40.877851,-73.860136,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
898206,Little Sunshine Daycare 2023 Inc.,GFDC,10314,40.612105,-74.139809,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
921041,"HAPPY HEARTS PLAYHOUSE CHILDCARE, INC.",GFDC,11213,40.674508,-73.940475,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
891355,LITTLE LILLIES DAYCARE,GFDC,10462,40.849006,-73.865376,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
893713,"Rodriguez De Peralta, Candy",GFDC,10467,40.87762,-73.861761,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
887598,Happy Learning Group Family Day Care,GFDC,10463,40.880682,-73.89765,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
914586,The Little Darlings After School Program LLC,SACC,10455,40.81578,-73.904055,30,0,3,4,6,3,1,2,6,866.6666666666666,1066.6666666666667,1666.6666666666667,False
905424,Little  Darlings  Day  Care  Inc.,GFDC,11219,40.631396,-73.992522,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
886967,"Paredes, Brenda",GFDC,10457,40.847358,-73.897715,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
883844,"Reyes, Genesis",GFDC,10031,40.831067,-73.947391,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
892094,OVER THE RAINBOW IV CHILDCARE INC,GFDC,10463,40.877292,-73.901848,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
902861,The Learning Station Inc,GFDC,11103,40.757934,-73.9123,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
883389,"Plazas, Jorge",GFDC,10453,40.846043,-73.910429,9,9,0,1,1,0,1,0,1,2422.222222222222,2622.222222222222,3222.222222222222,False
903901,Dolores Little Stars Group Family Daycare,GFDC,10452,40.842609,-73.914971,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
889229,"Pimentel Montalvo, Richard",GFDC,10040,40.857847,-73.931818,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
908574,"Ye, Sumei",GFDC,11204,40.613546,-73.983757,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
919150,"Ortiz, Luz",GFDC,11372,40.7505,-73.873234,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
897220,Meiros Einiyim,GFDC,11219,40.629572,-73.993973,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
887340,"Mata, Denisse",GFDC,10472,40.827777,-73.881725,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
893330,AFROCARE FAMILY DAYCARE,GFDC,10455,40.81319,-73.917226,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
899650,Olivia's Child Care LLC,GFDC,10459,40.826935,-73.890463,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
921190,Kids Castle Group Family Daycare LLC,GFDC,11221,40.691636,-73.912719,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
920208,GG’s Play Place LLC,FDC,11692,40.598578,-73.794963,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
892980,"Lam, Chow",GFDC,11358,40.75463,-73.799292,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
889333,Kan Cobra Tiger Alliance Incorporated,SACC,11207,40.660309,-73.890313,102,0,10,15,20,10,5,5,20,396.078431372549,596.0784313725491,1196.078431372549,False
914860,"CARING ARMS CHILD DAYCARE, INC",GFDC,11212,40.663281,-73.910231,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
899277,"New York Center for Interpersonal Development, Inc.",SACC,10314,40.6047,-74.130941,54,0,5,8,10,5,3,2,10,570.3703703703703,770.3703703703703,1370.3703703703704,False
913993,"Frenkel, Benjamin",GFDC,11204,40.623723,-73.988221,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
900034,"Francis, Sheila",GFDC,10462,40.855156,-73.866542,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
909891,"Argudo Alvarado, Nalda",GFDC,11356,40.785215,-73.847084,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
904078,Grand Sunshine Inc,SACC,11367,40.741422,-73.821531,40,0,4,6,8,4,2,2,8,700.0,900.0,1500.0,False
901979,TOP SPOT FAMILY DAYCARE LLC,GFDC,10453,40.850513,-73.908824,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
919961,"Sosa, Alondra",GFDC,10472,40.833117,-73.876542,9,9,0,1,1,0,1,0,1,2422.222222222222,2622.222222222222,3222.222222222222,False
904178,DP Daycare LLC,GFDC,11233,40.674526,-73.9238,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
895032,"Duncan, Juanita",GFDC,10456,40.837265,-73.911917,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
884712,Little Bambi Daycare Corp.,GFDC,11207,40.679385,-73.887536,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
892245,"Sullivan, Alice",FDC,11236,40.638446,-73.900442,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
910510,"Reyes, Carmen",GFDC,10460,,,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,True
897847,"Lee, Faustina",GFDC,11234,40.616988,-73.922479,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
914503,MEP2 LLC,GFDC,11203,40.658462,-73.938855,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
890797,Over the Sun DayCare Corp,GFDC,10458,40.866526,-73.88617,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
906508,Building and Growing LLC,SACC,11413,40.676152,-73.758254,70,0,7,10,14,7,3,4,14,485.7142857142857,685.7142857142857,1285.7142857142858,False
889393,Learning Bees Daycare LLC,GFDC,11417,40.679074,-73.846508,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
916940,"Nunez Bueno, Lisaura",GFDC,10468,40.861411,-73.903065,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
918098,TINY HEARTS BATHGATE LLC,GFDC,10457,40.850572,-73.895245,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
908075,Genius Group Family Daycare,GFDC,10467,40.863606,-73.863793,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
897273,"Baby On Board Family Group Daycare, LLC",GFDC,10473,40.82419,-73.860936,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
886548,"Rodriguez, Rosa",GFDC,10031,40.825672,-73.952272,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
908519,"Islam, Daomi",GFDC,10467,40.882646,-73.884063,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
900213,"Children's Arts and Science Workshops, Inc.",SACC,10033,40.845576,-73.940248,30,0,3,4,6,3,1,2,6,866.6666666666666,1066.6666666666667,1666.6666666666667,False
904348,Montessori Maison LLC,FDC,11221,40.690878,-73.913445,6,6,0,0,1,0,0,1,1,3533.3333333333335,3733.3333333333335,4333.333333333333,False
889146,LITTLE TROOPERS GROUP FAMILY DAY CARE,GFDC,11368,40.751434,-73.854132,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
885183,NINOS DIVINOS GROUP FAMILY DAY CARE LLC,GFDC,10457,40.851045,-73.895593,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
887465,"C Marie Group Family Daycare, LLC",GFDC,10455,40.815483,-73.904693,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
907819,Future Visionaries LLC,GFDC,11203,40.640247,-73.939027,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
890985,Musical Magical Tots,FDC,11208,40.678918,-73.880434,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
898335,"Lewis, Shari",GFDC,10451,40.823167,-73.918167,7,7,0,1,1,0,1,0,1,3057.1428571428573,3257.1428571428573,3857.1428571428573,False
893392,Kids World Daycare Inc.,GFDC,11231,40.679015,-73.994044,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
913682,Precious Munchkins LLC,GFDC,11365,40.732043,-73.797,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
910046,"Rodriguez Rodriguez, Martha",GFDC,10467,40.87971,-73.873076,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
903000,"Gibson, Jaleesa",FDC,10460,40.850939,-73.882572,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
887742,"Moya Genao, Isabel",GFDC,10453,40.852929,-73.914122,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
905401,"87 Afterschool, Inc.",SACC,10024,40.781984,-73.978039,540,0,54,81,108,54,27,27,108,237.03703703703704,437.037037037037,1037.037037037037,False
892208,"Marvolous Kiddies, Inc.",GFDC,11219,40.627955,-73.989763,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
886283,"Soto, Rosangel",GFDC,10456,40.832036,-73.91677,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
906662,"De La Rosa, Katheryn",GFDC,10453,40.851455,-73.92027,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
912764,"Rivera, Luz",GFDC,11385,40.696467,-73.902036,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
892782,MAGIC HANDS CHILDCARE LLC,GFDC,11435,40.702437,-73.808961,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
905942,PRIMEROS PASOS DAYCARE INC,GFDC,11356,40.791453,-73.843102,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
917919,"Perez Peguero, Edeleni",GFDC,10460,40.842224,-73.88673,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
886400,FUTURE KINGS & QUEENS DAY CARE,GFDC,11203,40.642463,-73.935405,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
890235,Rise Up & Walk Youth Outreach Center Inc,SACC,11208,40.67713,-73.883617,153,0,15,22,30,15,7,8,30,330.718954248366,530.718954248366,1130.7189542483661,False
888071,SMR2 Family Daycare LLC,GFDC,11236,40.632659,-73.899891,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
918060,"Barrows, Akinah",GFDC,11411,40.690648,-73.734178,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
891231,"Fenelon-Blaise, Nadine",GFDC,11236,40.642182,-73.896016,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
898875,"Gonzalez Salvador, Maria Belen",GFDC,11361,40.760978,-73.760852,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
885023,TEENY PICASSO TOTS LLC,GFDC,11236,40.628605,-73.904815,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
921994,"SCAN-Harbor, Inc.",SACC,10453,40.851522,-73.91863,208,0,20,31,41,20,11,10,41,296.15384615384613,496.15384615384613,1096.1538461538462,False
884563,"Toribio, Venecia",FDC,10462,40.852834,-73.863759,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
913876,Prosperity Child Development Inc.,SACC,10455,40.817391,-73.914322,20,0,2,3,4,2,1,1,4,1200.0,1400.0,2000.0,False
909222,"Munoz, Marleni",GFDC,10455,40.81431,-73.919876,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
898852,Memories & Smiles Child Care Corp,GFDC,10457,40.838094,-73.902804,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
890576,"Evans, Mildred",GFDC,11434,40.664911,-73.770087,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
901279,"Jose De Sierra, Carlixta",GFDC,10459,40.827173,-73.894846,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
883522,"Lerbu Vargas, Fior",GFDC,10460,40.835728,-73.884378,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
892696,"Libert Santana, Mauricio",GFDC,10452,40.841502,-73.923589,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
888231,"Caminero, Milka",GFDC,10460,40.832101,-73.888494,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
889481,Center for Educational Innovation Inc,SACC,10467,40.876752,-73.881476,220,0,22,33,44,22,11,11,44,290.90909090909093,490.90909090909093,1090.909090909091,False
898465,KIDDIEZ INC.,GFDC,11219,40.639447,-74.001164,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
883625,RUTHIE'S DAYCARE INC.,GFDC,10461,40.848714,-73.828966,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
912968,"Perdomo, Yojaina",GFDC,10468,40.860539,-73.900339,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
918367,"Jorge Cruz, Claudia",GFDC,10453,40.853065,-73.910083,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
899419,"Spruell, Crystal",GFDC,10301,40.641849,-74.084267,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
902748,"Union Settlement Association, Inc",SACC,10029,40.795146,-73.948163,127,0,12,19,25,12,7,6,25,357.4803149606299,557.4803149606299,1157.4803149606298,False
920976,"Rosa De Espino, Kirsys",GFDC,10456,40.83647,-73.915353,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
883210,YOUR ANGELS GROUP FAMILY DAYCARE,GFDC,10469,40.88297,-73.852358,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
893281,"Banima, Morenike",GFDC,10467,40.869924,-73.870326,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
891558,Blue Group Family Day Care LLC,GFDC,11206,40.696238,-73.949557,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
910428,"Concepcion De Rojas, Carmen",GFDC,10452,40.833818,-73.927875,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
914314,KLEINMANS KARE CORP,GFDC,11219,40.63948,-73.987719,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
894459,Union Settlement Association,SACC,10029,40.788741,-73.944326,115,0,11,17,23,11,6,6,23,373.9130434782609,573.9130434782609,1173.9130434782608,False
895217,"Reyes Rodriguez, Kenia",GFDC,10457,40.849419,-73.905561,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
900756,"Nahum, Uri",GFDC,11223,40.60761,-73.965727,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
897050,"Alcantara, Greny",GFDC,10472,40.828089,-73.877305,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
905294,"Martinez Guignard, Altagracia",GFDC,10462,40.85658,-73.865445,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
917042,"Castillo Hernandez, Pablo",GFDC,10473,40.814668,-73.850445,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
886879,SOCIAL BUTTERFLIES MONTESSORI DAYCARE CORP,GFDC,10465,40.845641,-73.822936,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
892429,"Martinez De Gomez, Leonor",FDC,10468,40.871703,-73.902498,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
884003,"Quan, Yimo",SACC,11355,40.757051,-73.824214,16,0,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
917600,"Veitch, Triciagaye",GFDC,10466,40.885093,-73.838306,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
899833,Strong Beginnings,GFDC,11412,40.699221,-73.75709,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
902574,Kiddie Group Inc.,GFDC,11219,40.631609,-73.995903,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
892293,Arts and Athletics Inc,SACC,10023,40.780585,-73.976682,120,0,12,18,24,12,6,6,24,366.6666666666667,566.6666666666666,1166.6666666666667,False
920316,CUTESTARS DAYCARE 2 INC,GFDC,10467,40.880591,-73.858153,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
910674,Young Inventors Daycare Corp,GFDC,10452,40.836821,-73.915875,12,10,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
896773,"TINY STARS DAYCARE,  LLC",GFDC,10451,40.826095,-73.917077,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
917233,BRIGHT START I DAYCARE CORP.,GFDC,10460,40.835406,-73.865284,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
905101,"Ceballos Duran, Alma",GFDC,10462,40.845313,-73.857604,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
901152,"Cuevas Colunna, Thony",GFDC,10455,40.814894,-73.915314,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
900875,"Mena Lopez, Katherine",GFDC,10453,40.847898,-73.920919,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
895697,"Guzman De Ortiz, Nelly",GFDC,10452,40.833608,-73.918987,12,10,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
915086,"Polanco, Wendolin",GFDC,10454,40.812131,-73.917808,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
907178,Beyond Care Enrichment and Engagement Program LLC,SACC,10027,40.811053,-73.960845,140,0,14,21,28,14,7,7,28,342.85714285714283,542.8571428571429,1142.857142857143,False
895258,"Kan Cobra Tiger Alliance, Incorporated",SACC,11207,40.65813,-73.879358,130,0,13,19,26,13,6,7,26,353.84615384615387,553.8461538461538,1153.8461538461538,False
885596,"Bennett, Cecilia",GFDC,11226,40.643871,-73.951895,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
893642,Brighter Horizons Inc.,GFDC,10305,40.611159,-74.071503,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
913240,"Hands In 4 Youth, Inc.",SACC,10014,40.730691,-74.002795,74,0,7,11,14,7,4,3,14,470.27027027027026,670.2702702702703,1270.2702702702702,False
913175,YANNI DAYCARE Inc,GFDC,11692,40.592348,-73.796912,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
892601,New Century Steps Inc,SACC,11214,40.603825,-73.99809,51,0,5,7,10,5,2,3,10,592.156862745098,792.156862745098,1392.1568627450981,False
910360,"Perez, Vanessa",GFDC,10033,40.850375,-73.936906,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
900422,"Santana Gonzalez, Maria",GFDC,10032,40.83351,-73.93909,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
915372,"Rodriguez, Vladimir",GFDC,10471,40.909801,-73.898778,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
911604,AKILIA SCALE DAY CARE,GFDC,10466,40.889334,-73.856069,10,10,1,1,2,1,0,1,2,2200.0,2400.0,3000.0,False
883668,"Diaz, Jesenia",GFDC,10462,40.85659,-73.864993,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
889324,"Urena De Hernandez, Ana",GFDC,10468,40.871226,-73.893007,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
900438,Italian American Civil Rights League,SACC,11207,40.658832,-73.889327,103,0,10,15,20,10,5,5,20,394.1747572815534,594.1747572815534,1194.1747572815534,False
905604,"Deschamps, Emily",GFDC,10458,40.876178,-73.88365,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
918280,Yonalys Happy Play Land Daycare LLC,GFDC,10034,40.864893,-73.924289,10,8,1,1,2,1,0,1,2,2200.0,2400.0,3000.0,False
901410,One of Us Group Family Daycare LLC,GFDC,10460,40.840142,-73.88168,10,10,1,1,2,1,0,1,2,2200.0,2400.0,3000.0,False
897673,Roads To Success,SACC,11212,40.66348,-73.927101,175,0,17,26,35,17,9,9,35,314.2857142857143,514.2857142857143,1114.2857142857142,False
899708,Alma Company,GFDC,11375,40.734163,-73.853914,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
915723,Little Two Starts GFDC Inc,GFDC,11207,40.682137,-73.889431,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
917847,TEENY TOTS CORP,GFDC,11204,40.626212,-73.989888,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
918599,"Benitez, Sofia",GFDC,11372,40.752251,-73.883352,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
915149,LITTLE BLESSING DAYCARE CORPORATION,GFDC,10467,40.871037,-73.864405,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
894793,"Perez Victoriano, Carmen",GFDC,10467,40.878596,-73.862401,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
910943,"Salas, Yesenia",GFDC,10462,40.855616,-73.864645,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
894783,Milan Y La Nina Day Care Corp,GFDC,10458,40.858094,-73.896054,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
883189,DISCOVER AND GROW DAYCARE LLC,FDC,10451,40.827983,-73.920398,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
893050,"Medrano, Annabel",GFDC,11237,40.693356,-73.905562,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
889815,Rise Up & Walk Youth Outreach Center Inc,SACC,11207,40.693294,-73.908361,231,0,23,34,46,23,11,12,46,286.5800865800866,486.5800865800866,1086.5800865800866,False
918685,"Chavez Shagnay, Jessica",GFDC,11368,40.751233,-73.8566,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
901965,Lil' learners Clubhouse,GFDC,10467,,,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,True
901186,"Vasquez, Claudia",GFDC,10034,40.864504,-73.920614,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
920472,"Ventura, Ramon",GFDC,10472,40.833124,-73.872305,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
907594,"Lezer, Hinda",GFDC,11204,40.633126,-73.982633,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
925225,Naomi B Daycare LLC,GFDC,11367,40.723585,-73.816172,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
895392,"Rosero, Lorena",GFDC,10460,40.834085,-73.886328,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
884314,"Gaines, Geneva",GFDC,10467,40.85832,-73.863257,8,8,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
905557,"Paulino Vasquez, Francis",GFDC,10034,40.864504,-73.920614,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
902934,"Bencosme, Lucia",GFDC,11221,40.69417,-73.90998,10,8,1,1,2,1,0,1,2,2200.0,2400.0,3000.0,False
896261,St Nicks Alliance,SACC,11206,40.702277,-73.953024,128,0,12,19,25,12,7,6,25,356.25,556.25,1156.25,False
901589,"Flores Batista, Ana",GFDC,10451,40.819464,-73.922064,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
902237,Happy Toddlers 55 Inc.,GFDC,11219,40.634011,-73.999187,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
887328,Tiffy's Clubhouse,FDC,11367,40.730583,-73.812447,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
910949,Jayjay Playhouse Daycare LLC,GFDC,10467,40.860041,-73.870507,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
908232,Supermoon Art Space,SACC,11385,40.696767,-73.897239,17,0,1,2,3,1,1,1,3,1376.4705882352941,1576.4705882352941,2176.470588235294,False
913401,"Taveras  Martinez, Miguelina",GFDC,10034,40.866853,-73.930752,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
890940,"Vargas Jr, Rafael",GFDC,10453,40.85296,-73.914116,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
919677,My Little Hope corp,GFDC,10453,40.857319,-73.901051,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
921936,"Hidalgo, Maria",GFDC,10456,40.833456,-73.91281,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
918552,"Ortiz-De Leon, Yudelkys",GFDC,10463,40.879528,-73.897211,10,10,1,1,2,1,0,1,2,2200.0,2400.0,3000.0,False
903648,SERENA'S SERENITY DAYCARE II INC.,GFDC,11414,40.661406,-73.835196,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
886426,"Rosario Santos, Jinerssy",GFDC,10452,40.831825,-73.930401,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
894055,Girasoles Daycare Corp,GFDC,10457,40.85124,-73.887965,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
900717,"Marte, Janet",GFDC,10467,40.884565,-73.878508,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
895173,"United Activities Unlimited, Inc.",SACC,10307,40.510491,-74.230731,51,0,5,7,10,5,2,3,10,592.156862745098,792.156862745098,1392.1568627450981,False
914945,"Peguero, Iris",GFDC,10456,40.837102,-73.906626,10,10,1,1,2,1,0,1,2,2200.0,2400.0,3000.0,False
915513,Kids Program Providers Inc,SACC,11212,40.660086,-73.904912,217,0,21,32,43,21,11,11,43,292.1658986175115,492.1658986175115,1092.1658986175116,False
896467,"Bah, Fatoumata",GFDC,11225,40.664829,-73.957361,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
